"108.53662916660628","108.53662916660628","1","2","{""a"":""td"",""s"":1,""nid"":1306517218}","0","33","0","SUCCESS","0.0"
"108.53662916660628","108.54662916660628","1","6","{""a"":""td"",""s"":1,""nid"":1306517218}","5","33","5","SUCCESS","0.010000000000005116"
"108.53662916660628","108.54662916660628","1","5","{""a"":""td"",""s"":1,""nid"":1306517218}","4","33","4","SUCCESS","0.010000000000005116"
"108.53662916660628","108.54662916660628","1","4","{""a"":""td"",""s"":1,""nid"":1306517218}","3","33","3","SUCCESS","0.010000000000005116"
"108.53662916660628","108.54662916660628","2","1","{""p"":""52.230672#21.007329"",""a"":""tdr"",""nid"":1306517218,""id"":2}","20002","61","1","SUCCESS","0.010000000000005116"
"108.53662916660628","108.54662916660628","1","3","{""a"":""td"",""s"":1,""nid"":1306517218}","2","33","2","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","4","1","{""p"":""52.230662#21.007742"",""a"":""tdr"",""nid"":1306517218,""id"":4}","40013","61","12","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","1","10","{""a"":""td"",""s"":1,""nid"":1306517218}","11","33","11","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","3","1","{""p"":""52.230419#21.007447"",""a"":""tdr"",""nid"":1306517218,""id"":3}","30015","61","14","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","6","1","{""p"":""52.230886#21.007512"",""a"":""tdr"",""nid"":1306517218,""id"":6}","60007","61","6","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","1","9","{""a"":""td"",""s"":1,""nid"":1306517218}","9","33","9","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","5","1","{""p"":""52.23082#21.007823"",""a"":""tdr"",""nid"":1306517218,""id"":5}","50011","60","10","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","1","8","{""a"":""td"",""s"":1,""nid"":1306517218}","8","33","8","SUCCESS","0.010000000000005116"
"108.54662916660628","108.55662916660629","1","7","{""a"":""td"",""s"":1,""nid"":1306517218}","7","33","7","SUCCESS","0.010000000000005116"
"108.55662916660629","108.56662916660629","7","1","{""p"":""52.230537#21.006412"",""a"":""tdr"",""nid"":1306517218,""id"":7}","70022","61","21","SUCCESS","0.010000000000005116"
"108.55662916660629","108.56662916660629","8","1","{""p"":""52.230298#21.00639"",""a"":""tdr"",""nid"":1306517218,""id"":8}","80021","60","20","SUCCESS","0.010000000000005116"
"108.55662916660629","108.56662916660629","10","1","{""p"":""52.229775#21.007195"",""a"":""tdr"",""nid"":1306517218,""id"":10}","100017","62","16","SUCCESS","0.010000000000005116"
"108.55662916660629","108.56662916660629","9","1","{""p"":""52.231295#21.008864"",""a"":""tdr"",""nid"":1306517218,""id"":9}","90019","61","18","SUCCESS","0.010000000000005116"
"108.54662916660628","108.77662916660628","1","2","{""a"":""in"",""s"":1,""nid"":1306517218,""i"":""<<lessThan,Temperature,20,(52.231073#21.007506);(52.230797#21.008139);(52.230488#21.007726);(52.230554#21.007243);(52.23079#21.007115),t,?p,>>"",""psn"":[1]}","10014","192","13","SUCCESS","0.23000000000000398"
"108.77662916660628","108.78662916660629","2","10","{""a"":""td"",""s"":2,""nid"":1306517218}","29","33","29","SUCCESS","0.010000000000005116"
"108.55662916660629","108.78662916660629","1","4","{""a"":""in"",""s"":1,""nid"":1306517218,""i"":""<<lessThan,Temperature,20,(52.231073#21.007506);(52.230797#21.008139);(52.230488#21.007726);(52.230554#21.007243);(52.23079#21.007115),t,?p,>>"",""psn"":[1]}","10016","192","15","SUCCESS","0.23000000000000398"
"108.77662916660628","108.78662916660629","2","4","{""a"":""td"",""s"":2,""nid"":1306517218}","23","33","23","SUCCESS","0.010000000000005116"
"108.77662916660628","108.78662916660629","2","3","{""a"":""td"",""s"":2,""nid"":1306517218}","22","33","22","SUCCESS","0.010000000000005116"
"108.77662916660628","108.78662916660629","2","9","{""a"":""td"",""s"":2,""nid"":1306517218}","28","33","28","SUCCESS","0.010000000000005116"
"108.77662916660628","108.78662916660629","2","7","{""a"":""td"",""s"":2,""nid"":1306517218}","26","33","26","SUCCESS","0.010000000000005116"
"108.55662916660629","108.78662916660629","1","6","{""a"":""in"",""s"":1,""nid"":1306517218,""i"":""<<lessThan,Temperature,20,(52.231073#21.007506);(52.230797#21.008139);(52.230488#21.007726);(52.230554#21.007243);(52.23079#21.007115),t,?p,>>"",""psn"":[1]}","10018","192","17","SUCCESS","0.23000000000000398"
"108.77662916660628","108.78662916660629","2","6","{""a"":""td"",""s"":2,""nid"":1306517218}","25","33","25","SUCCESS","0.010000000000005116"
"108.77662916660628","108.78662916660629","2","5","{""a"":""td"",""s"":2,""nid"":1306517218}","24","33","24","SUCCESS","0.010000000000005116"
"108.77662916660628","108.78662916660629","2","8","{""a"":""td"",""s"":2,""nid"":1306517218}","27","33","27","SUCCESS","0.010000000000005116"
