"6316.036938222919","6316.046938222919","4","3","{""a"":""td"",""s"":4,""nid"":1956886225}","327","33","327","SUCCESS","0.010000000000218279"
"6316.036938222919","6316.046938222919","4","5","{""a"":""td"",""s"":4,""nid"":1956886225}","328","33","328","SUCCESS","0.010000000000218279"
"6316.036938222919","6316.046938222919","4","2","{""a"":""td"",""s"":4,""nid"":1956886225}","326","33","326","SUCCESS","0.010000000000218279"
"6316.036938222919","6316.046938222919","4","1","{""a"":""td"",""s"":4,""nid"":1956886225}","325","33","325","SUCCESS","0.010000000000218279"
"6316.046938222919","6316.05693822292","2","4","{""p"":""52.230672#21.007329"",""a"":""tdr"",""nid"":1956886225,""id"":2}","20332","61","331","SUCCESS","0.010000000000218279"
"6316.046938222919","6316.05693822292","1","4","{""p"":""52.230478#21.006911"",""a"":""tdr"",""nid"":1956886225,""id"":1}","10333","61","332","SUCCESS","0.010000000000218279"
"6316.046938222919","6316.05693822292","5","4","{""p"":""52.23082#21.007823"",""a"":""tdr"",""nid"":1956886225,""id"":5}","50331","60","330","SUCCESS","0.010000000000218279"
"6316.046938222919","6316.05693822292","3","4","{""p"":""52.230419#21.007447"",""a"":""tdr"",""nid"":1956886225,""id"":3}","30330","61","329","SUCCESS","0.010000000000218279"
"6316.05693822292","6316.286938222921","4","3","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4]}","40337","165","336","SUCCESS","0.23000000000138243"
"6316.05693822292","6316.286938222921","4","1","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4]}","40335","165","334","SUCCESS","0.23000000000138243"
"6316.05693822292","6316.286938222921","4","2","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4]}","40334","165","333","SUCCESS","0.23000000000138243"
"6316.05693822292","6316.286938222921","4","5","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4]}","40336","165","335","SUCCESS","0.23000000000138243"
"6316.286938222921","6316.296938222921","3","2","{""a"":""td"",""s"":3,""nid"":1956886225}","338","33","338","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","2","5","{""a"":""td"",""s"":2,""nid"":1956886225}","346","33","346","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","1","2","{""a"":""td"",""s"":1,""nid"":1956886225}","340","33","340","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","1","10","{""a"":""td"",""s"":1,""nid"":1956886225}","343","33","343","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","3","5","{""a"":""td"",""s"":3,""nid"":1956886225}","339","33","339","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","2","3","{""a"":""td"",""s"":2,""nid"":1956886225}","345","33","345","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","2","1","{""a"":""td"",""s"":2,""nid"":1956886225}","344","33","344","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","5","3","{""a"":""td"",""s"":5,""nid"":1956886225}","349","33","349","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","3","1","{""a"":""td"",""s"":3,""nid"":1956886225}","337","33","337","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","5","2","{""a"":""td"",""s"":5,""nid"":1956886225}","348","33","348","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","5","1","{""a"":""td"",""s"":5,""nid"":1956886225}","347","33","347","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","1","3","{""a"":""td"",""s"":1,""nid"":1956886225}","341","33","341","SUCCESS","0.010000000000218279"
"6316.286938222921","6316.296938222921","1","5","{""a"":""td"",""s"":1,""nid"":1956886225}","342","33","342","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","5","1","{""p"":""52.23082#21.007823"",""a"":""tdr"",""nid"":1956886225,""id"":5}","50363","60","362","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","10","1","{""p"":""52.229775#21.007195"",""a"":""tdr"",""nid"":1956886225,""id"":10}","100354","62","353","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","3","2","{""p"":""52.230419#21.007447"",""a"":""tdr"",""nid"":1956886225,""id"":3}","30356","61","355","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","5","2","{""p"":""52.23082#21.007823"",""a"":""tdr"",""nid"":1956886225,""id"":5}","50352","60","351","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","2","3","{""p"":""52.230672#21.007329"",""a"":""tdr"",""nid"":1956886225,""id"":2}","20351","61","350","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","3","1","{""p"":""52.230419#21.007447"",""a"":""tdr"",""nid"":1956886225,""id"":3}","30362","61","361","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","2","1","{""p"":""52.230672#21.007329"",""a"":""tdr"",""nid"":1956886225,""id"":2}","20353","61","352","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","5","3","{""p"":""52.23082#21.007823"",""a"":""tdr"",""nid"":1956886225,""id"":5}","50355","60","354","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","1","5","{""p"":""52.230478#21.006911"",""a"":""tdr"",""nid"":1956886225,""id"":1}","10361","61","360","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","1","2","{""p"":""52.230478#21.006911"",""a"":""tdr"",""nid"":1956886225,""id"":1}","10357","61","356","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","2","5","{""p"":""52.230672#21.007329"",""a"":""tdr"",""nid"":1956886225,""id"":2}","20360","61","359","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","3","5","{""p"":""52.230419#21.007447"",""a"":""tdr"",""nid"":1956886225,""id"":3}","30358","61","357","SUCCESS","0.010000000000218279"
"6316.296938222921","6316.306938222921","1","3","{""p"":""52.230478#21.006911"",""a"":""tdr"",""nid"":1956886225,""id"":1}","10359","61","358","SUCCESS","0.010000000000218279"
"6316.306938222921","6316.536938222923","1","2","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4,1]}","10370","167","369","SUCCESS","0.23000000000138243"
"6316.306938222921","6316.536938222923","3","2","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4,3]}","30368","167","367","SUCCESS","0.23000000000138243"
"6316.306938222921","6316.536938222923","1","5","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4,1]}","10364","167","363","SUCCESS","0.23000000000138243"
"6316.306938222921","6316.536938222923","5","3","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4,5]}","50375","167","374","SUCCESS","0.23000000000138243"
"6316.306938222921","6316.536938222923","3","1","{""a"":""in"",""s"":4,""nid"":1956886225,""i"":""<<Immediate,o1,o2,o3,(53.721823#14.323730);(54.177929#23.380290);(49.638199#23.728027);(49.295487#15.378418),t,1,>>"",""psn"":[4,3]}","30376","167","375","SUCCESS","0.23000000000138243"
